created_utc,rob_signed_mean,rob_signed_std,rob_signed_count,vader_compound_mean,vader_compound_std,vader_compound_count,afinn_per_word_mean,afinn_per_word_std,afinn_per_word_count,nrc_positive_mean,nrc_positive_std,nrc_positive_count,nrc_negative_mean,nrc_negative_std,nrc_negative_count,nrc_anger_mean,nrc_anger_std,nrc_anger_count,nrc_anticipation_mean,nrc_anticipation_std,nrc_anticipation_count,nrc_disgust_mean,nrc_disgust_std,nrc_disgust_count,nrc_fear_mean,nrc_fear_std,nrc_fear_count,nrc_joy_mean,nrc_joy_std,nrc_joy_count,nrc_sadness_mean,nrc_sadness_std,nrc_sadness_count,nrc_surprise_mean,nrc_surprise_std,nrc_surprise_count,nrc_trust_mean,nrc_trust_std,nrc_trust_count,hedge_density_mean,hedge_density_std,hedge_density_count
2022-04-10 00:00:00+00:00,-0.014471601,0.51113224,204,0.42923235294117645,0.5909340903562557,204,0.03687560271421617,0.07932582450870086,204,0.30159266361812725,0.18717151332623458,204,0.10583251748823119,0.09884923448508134,204,0.0418433038791307,0.0557099033556649,204,0.10390402104182196,0.12490930118522718,204,0.02272129309162407,0.0397660925265332,204,0.058761510163691244,0.06941169095039058,204,0.08035473780154495,0.07172450228766519,204,0.04847316374422668,0.06123226561356647,204,0.03940148257342875,0.05349632736667214,204,0.14809569875503595,0.11983340587490311,204,0.33322863261704966,0.2852108075241034,204
2022-04-17 00:00:00+00:00,-0.06975947,0.45446095,189,0.46675820105820104,0.5493401683208585,189,0.025968885421274367,0.06998248961221738,189,0.2744845968725557,0.17807875567886952,189,0.105710489187207,0.10432901256899922,189,0.03366848517008356,0.05279882731871718,189,0.10291423544745774,0.10712055145912637,189,0.024251209158700927,0.05199357681960321,189,0.057295308820277696,0.09079241167160379,189,0.0761310970237438,0.06804095920044881,189,0.03782369634545741,0.05530916270265417,189,0.042253808814256395,0.054313506992105874,189,0.16081098850417505,0.14519111432100562,189,0.3329742630022742,0.28583708889904896,189
2022-04-24 00:00:00+00:00,-0.032400727,0.46247306,170,0.3054176470588235,0.5701914787232725,170,0.031950621121629635,0.0848502264806213,170,0.28203943223127664,0.2222256034427555,170,0.12439431280180821,0.16615943607561712,170,0.03826785133768046,0.06613018496247935,170,0.08761248322207792,0.10884983552363953,170,0.01843560596393279,0.042704809283642196,170,0.04629704324196059,0.06449602912120617,170,0.07616436652789683,0.08421820430128246,170,0.04508372455444083,0.06394893533057416,170,0.033511698093679335,0.05546696381613775,170,0.14231112908406987,0.15179033858395652,170,0.3152247845067914,0.31098241384246494,170
2022-05-01 00:00:00+00:00,-0.039049555,0.5083319,176,0.3267590909090909,0.6027571037228113,176,0.030160480870480146,0.10557938219650763,176,0.2790193717081332,0.22545283998673588,176,0.10037777092542335,0.10924083469326462,176,0.03967759999865121,0.05581999224623277,176,0.09828950663855948,0.11992094129136338,176,0.024965185711975726,0.043930146910611916,176,0.05604974778373612,0.0640997678853842,176,0.059657613894422964,0.06802977260283505,176,0.04558037808615505,0.05510545445112353,176,0.034404803985026496,0.05365710337113225,176,0.14265983944973457,0.14820010659091232,176,0.2916678362275127,0.2642387197288566,176
2022-05-08 00:00:00+00:00,-0.07159643,0.47311473,162,0.370320987654321,0.5731494529853479,162,0.030656602923023645,0.06618888664966568,162,0.2945553740417877,0.2013685768386897,162,0.12349379828601922,0.12828610153019074,162,0.04080906240083865,0.05916000409338754,162,0.08725689960299425,0.08413651741703583,162,0.02137181309980365,0.03874807156952019,162,0.0679019223663341,0.09817373697847087,162,0.07136951582404157,0.07217451802432232,162,0.046820758653277776,0.06578135059058383,162,0.034842095830551846,0.050886288904399106,162,0.14985036483262282,0.1434291053796551,162,0.3253857941229483,0.2789061907185325,162
2022-05-15 00:00:00+00:00,-0.17399125,0.42710227,185,0.3575945945945946,0.5839817002911741,185,0.01304542303281992,0.07125300150170025,185,0.2630972098149392,0.19152515734148273,185,0.11651858692361315,0.10177932844774452,185,0.040332046734095295,0.05829784764500424,185,0.09918304204129973,0.11662831448906567,185,0.023733540592889797,0.03706059620572494,185,0.07142406449420904,0.09215303967333088,185,0.06347368823235601,0.0624829779844255,185,0.06085064339207872,0.07164377716464246,185,0.03356073117108123,0.054797555419671254,185,0.1413399601169513,0.11429577101718184,185,0.3732007937328303,0.2997730159831922,185
2022-05-22 00:00:00+00:00,-0.05645061,0.45699552,172,0.40979244186046515,0.5240196618123525,172,0.041406474547795925,0.07547606813420653,172,0.27450484302474626,0.2100388871607513,172,0.09891441105712828,0.10938819358188824,172,0.03625302960445446,0.05806980794709845,172,0.10161268182978624,0.13137878360569127,172,0.02378644800892253,0.051326848122121835,172,0.062179570054629756,0.10400093791896255,172,0.06315331544557547,0.0727075346320102,172,0.03941011972116419,0.0638432287231877,172,0.026995889514454433,0.045866323770361477,172,0.13946876150658027,0.12169009262978973,172,0.2877898112091792,0.3058851940761313,172
2022-05-29 00:00:00+00:00,-0.028204713,0.47451717,182,0.406578021978022,0.578267704222138,182,0.03497481605373743,0.0749309534602532,182,0.310548036973205,0.19206252141648597,182,0.100254508801695,0.1159527640358157,182,0.0332243235160725,0.0509445260323924,182,0.0908142995271784,0.09733163380833712,182,0.02375009200858358,0.05281072594995703,182,0.05196754299275044,0.06263640786314457,182,0.0749201669895139,0.07657173435709222,182,0.032074515364506444,0.047393439496671914,182,0.039177519130669615,0.06337660083100008,182,0.1608514122782427,0.1414030961678385,182,0.331219196933937,0.2934143520409129,182
2022-06-05 00:00:00+00:00,-0.031061545,0.4231484,164,0.415315243902439,0.5590170904676435,164,0.031889945613006516,0.07719615926204207,164,0.2810217237965078,0.17578659262992688,164,0.1045136554358642,0.12796461347808522,164,0.0313940872256761,0.054070200412369464,164,0.10611912656595525,0.12378442776470883,164,0.01721214498508568,0.03496128326685099,164,0.05901250704163798,0.06551442038216283,164,0.06411052267473358,0.06851011498722487,164,0.0332473806214336,0.05094895980389348,164,0.03748864198680827,0.07010773615332401,164,0.16831923405654142,0.15768980127505788,164,0.29612927988388443,0.29784393591541763,164
2022-06-12 00:00:00+00:00,-0.108847916,0.41466558,207,0.4203106280193237,0.5777222744462525,207,0.02372139442102555,0.0780929052353247,207,0.30836989017128,0.20213983795815552,207,0.0998311680656593,0.09636235021743031,207,0.03753921505217875,0.05785245277007189,207,0.08797514015153926,0.08666130667038789,207,0.01898482565715821,0.03519692448387632,207,0.05499560219673729,0.06756180567128985,207,0.0697791633720608,0.0656488157348361,207,0.04504307638455924,0.06858747242746771,207,0.034526428431865874,0.052146373228778256,207,0.1559989687778308,0.1314926942592166,207,0.35386972975371883,0.3023596582586035,207
2022-06-19 00:00:00+00:00,-0.052026805,0.4383525,190,0.41338263157894733,0.5947803643028524,190,0.020755405849002897,0.09392617695587797,190,0.3056968871419516,0.2248057780890323,190,0.09251253072737717,0.08790630113136096,190,0.03429242657361186,0.04874045480128221,190,0.08747620554151703,0.10680043248575516,190,0.019727941755289625,0.03672441160712965,190,0.06261225970490542,0.0730061652745597,190,0.0682543857682127,0.07189279923353052,190,0.03912534374773675,0.05019032953124695,190,0.026893808602964784,0.05250335735129036,190,0.1476187367522225,0.11765567625625684,190,0.3684749748088991,0.3122552907485015,190
2022-06-26 00:00:00+00:00,-0.17168418,0.3601843,210,0.49664904761904766,0.6384436398516561,210,0.025057987097450482,0.05308442100156432,210,0.2786212676943068,0.12467147143311436,210,0.12497047728651078,0.10059206207058884,210,0.04178415352027959,0.042251276409969805,210,0.09886457952972728,0.07280303407330176,210,0.02911757605658676,0.04748187058148618,210,0.06423253356057497,0.056993694059673965,210,0.07204224796006257,0.0542780522054616,210,0.053619154303273485,0.051617621097895014,210,0.03221338731274692,0.038004830750387866,210,0.15215367039497849,0.08597420914994136,210,0.3654739526836885,0.2557781142880903,210
2022-07-03 00:00:00+00:00,-0.1222253,0.4182228,210,0.36422714285714286,0.6279985747830938,210,0.027877818860555282,0.05515469372392857,210,0.2964386943531313,0.15725856960535278,210,0.11973843732918447,0.11666693206049683,210,0.0476717413522692,0.05766209888738056,210,0.0989368879224426,0.08567489351243271,210,0.028093212774837853,0.038633478216351526,210,0.06369355515018979,0.08794739553001274,210,0.06714991467059843,0.05667216616007685,210,0.048206342126611866,0.05206648864187637,210,0.038415468676627276,0.06272410352544625,210,0.1535605075488691,0.10286326810195384,210,0.32941497087083765,0.26706062766967675,210
2022-07-10 00:00:00+00:00,0.01219914,0.48769,187,0.4098764705882353,0.5380664057254196,187,0.03616113616995346,0.08569134564040365,187,0.28882449529861376,0.22561420496242574,187,0.09124863184807418,0.10327097986568784,187,0.030431000157362602,0.05278804091273448,187,0.08520553937801077,0.0976464152506727,187,0.01877290362293207,0.04286428935925533,187,0.05331318274829377,0.07113998431256764,187,0.06632435251229471,0.07585916341275163,187,0.03361234989886199,0.04895713379983934,187,0.03526366743185219,0.0665494226431547,187,0.15796644394862377,0.14960134029743474,187,0.2628290533933652,0.27626636328570364,187
2022-07-17 00:00:00+00:00,-0.10142016,0.4574891,189,0.3712724867724868,0.5684954853809925,189,0.0242753268080733,0.10326270161380521,189,0.25595413111214177,0.17829786801749023,189,0.12712669057890486,0.1436448518175467,189,0.04322307518347342,0.0727812135939348,189,0.07644446712166814,0.08492079554118907,189,0.024021299100667217,0.04254907938800626,189,0.0639127795461864,0.07068192969961831,189,0.06290339089449618,0.07072487486932526,189,0.051598037653668945,0.09660664369287462,189,0.03401608326707874,0.053113992553478,189,0.13910692384859263,0.14101021680242073,189,0.33555046649709636,0.3174247375266054,189
2022-07-24 00:00:00+00:00,-0.11914028,0.4804649,207,0.32342270531400963,0.638835602488025,207,0.024503562997299923,0.07304258970347938,207,0.28662221763558043,0.1822109306927966,207,0.11637783520136218,0.10232613460866176,207,0.04551870597712337,0.06274100851227951,207,0.11067273962982133,0.120448830268818,207,0.02943845274416605,0.04212628291758911,207,0.054320551410584755,0.057211552129258554,207,0.06375658581577276,0.06375178966134944,207,0.05100643061624207,0.056887493992720806,207,0.04125212863723364,0.056632932886141005,207,0.1478942557137559,0.12245236492223537,207,0.31738543121658835,0.26994570745326263,207
2022-07-31 00:00:00+00:00,-0.024635049,0.50573194,168,0.3127440476190476,0.6029305457168089,168,0.04495527781330063,0.12015846330721387,168,0.2794453706945433,0.18705433068021232,168,0.1025130073456207,0.12593958427687732,168,0.03203570163028105,0.06115657582528276,168,0.09630987161462919,0.11654896801677192,168,0.016748127849881705,0.03483105223099357,168,0.05321236806660908,0.06908252168404883,168,0.07608496489494244,0.07871270241215703,168,0.043708461360837225,0.07236240000198953,168,0.03049549916882261,0.05044997427994258,168,0.16825615118335654,0.14842679164879172,168,0.30703846972989496,0.31646058961972573,168
2022-08-07 00:00:00+00:00,0.004882038,0.4770415,210,0.44730095238095235,0.5758789161167448,210,0.0352862215430627,0.0718300765476637,210,0.310276810135443,0.17452191871289033,210,0.09569829222625685,0.09520406520447529,210,0.03032275299742175,0.04850402776886292,210,0.10307783845094412,0.12539860960221683,210,0.020609867927084233,0.03843754632769521,210,0.05603750010791784,0.06235257970614859,210,0.07569206931460228,0.0693164890323721,210,0.04248691561562252,0.05206787689056936,210,0.03979846799554492,0.08742284654768558,210,0.1783804376101148,0.12202439521858824,210,0.315491940051595,0.2773885949558388,210
2022-08-14 00:00:00+00:00,-0.07111402,0.47908592,186,0.36237903225806456,0.5926473642181614,186,0.031001284391166565,0.07950334319497185,186,0.2982468143932392,0.1813674424806305,186,0.11359183524240803,0.1079663182075678,186,0.04324149508071715,0.0649544095342116,186,0.1008997009622514,0.11322619854321907,186,0.020627251113713812,0.039561866155389806,186,0.06640432502428678,0.07735660714782677,186,0.06835209276056994,0.06835782951068037,186,0.051991537755413604,0.0633426939254462,186,0.03370259498045663,0.05672712004087429,186,0.14917891182672843,0.1170519464854017,186,0.3181316946236301,0.2905448656545948,186
2022-08-21 00:00:00+00:00,-0.09590982,0.42193833,207,0.40468212560386474,0.6324407061653109,207,0.03078591443129078,0.05802722371407863,207,0.28029003487919024,0.16589203232643385,207,0.10832787583965452,0.08633998122507769,207,0.04054472470208065,0.053379888381449705,207,0.1053973870580607,0.1042465096767672,207,0.0277565158033089,0.05230864832953033,207,0.05986451870387806,0.05430960500366533,207,0.0691813173582248,0.060057178098483995,207,0.04962662220540081,0.05181238956872594,207,0.03735524010720706,0.04393407947878038,207,0.14436107735265605,0.09695047212385184,207,0.3549938963541831,0.2651499509434198,207
2022-08-28 00:00:00+00:00,-0.09597361,0.45295936,197,0.39155532994923853,0.6090902036297016,197,0.02438841885464847,0.07125102717304473,197,0.27539854208955755,0.17858645791115094,197,0.12728824095256555,0.13560988893736342,197,0.042188481941526315,0.05302349037625241,197,0.08970199244868679,0.10548807688862173,197,0.01783240096845009,0.03032207655376469,197,0.05709710521665235,0.06428626398366491,197,0.060493458272289885,0.05798552795695796,197,0.04749769948417567,0.06152834703820958,197,0.03973827247770655,0.08149829235352937,197,0.1564693899047344,0.12993391598990572,197,0.3363911290442184,0.26763361223225596,197
2022-09-04 00:00:00+00:00,-0.015940646,0.4341337,202,0.5333089108910891,0.5591160505030699,202,0.040873947007884666,0.06751865585868169,202,0.30308039973514933,0.1719506385365104,202,0.09619074450818278,0.08349159909961294,202,0.03662170002909197,0.0439179740567654,202,0.108411142606083,0.10554953628076524,202,0.024768369754118166,0.04045042064217731,202,0.05473415446303202,0.059931126633925476,202,0.07322425124310725,0.06855766122026302,202,0.04562171185074801,0.05105894067726687,202,0.03916661202359265,0.052627928800145295,202,0.1587749731928354,0.13267300289102532,202,0.3270771729971627,0.27911560417810133,202
2022-09-11 00:00:00+00:00,0.01396933,0.49414653,193,0.4213134715025907,0.5503907243049312,193,0.03906337004639879,0.11056703829998803,193,0.2752778399214254,0.1988655227715507,193,0.1212534719062246,0.15170890996099423,193,0.030998950197892793,0.05091211352346792,193,0.08661338322899709,0.09590544864741808,193,0.019354365882508242,0.038250602245347,193,0.051981483030314496,0.07262345544363741,193,0.07411409943546629,0.07315503400621454,193,0.03565924956137992,0.05345765806124197,193,0.03888065305605811,0.09098864579033301,193,0.15705821362429265,0.14042977780434598,193,0.3147610590843826,0.29924491979584894,193
2022-09-18 00:00:00+00:00,-0.10414392,0.4445686,201,0.4448641791044776,0.5457231372321019,201,0.026472107414933048,0.07201180654275532,201,0.28342203146689315,0.18422485261632113,201,0.10352475938025274,0.09644105198062584,201,0.031249482847194168,0.04426220889757659,201,0.09508800186871422,0.11394960847748978,201,0.02069073562999112,0.03273585232201324,201,0.0734748935895698,0.11895048320943231,201,0.07737827774031329,0.07170935262516132,201,0.04763608901784579,0.06097058079540446,201,0.035343640288163974,0.057822383224353555,201,0.1426398493650916,0.1149784733437395,201,0.31725335510400166,0.2970715960180169,201
2022-09-25 00:00:00+00:00,-0.07040325,0.4611273,197,0.39130355329949235,0.5770731896049053,197,0.04277960724486249,0.06784914049074568,197,0.283198384676398,0.20485046402434062,197,0.10466895404010286,0.11195899584922496,197,0.03497850921239026,0.051838381120980014,197,0.093101256331163,0.10933293642229668,197,0.025069559673817732,0.053643676746076834,197,0.05446978748780983,0.06558491405738129,197,0.07102212968329476,0.07532753716185092,197,0.042522727301885326,0.07838146167476504,197,0.03589048560991481,0.04991106321821855,197,0.13832693694769038,0.11466854131873164,197,0.30540551491581647,0.26435541252713574,197
2022-10-02 00:00:00+00:00,-0.03678521,0.4988142,199,0.3927708542713568,0.5562962094797967,199,0.039697115499366095,0.07452718133244493,199,0.27849863400742303,0.21328703928875348,199,0.10878074066877026,0.14725606192387114,199,0.03905851858641369,0.0664683501082163,199,0.08747985043431449,0.11155897072125442,199,0.019017273918313083,0.035102203082141764,199,0.05629555200703693,0.07188646442877983,199,0.061043982256403055,0.06906025518117083,199,0.03671932997971559,0.05263810467200839,199,0.03864937022839538,0.05709149732027147,199,0.13375323032527478,0.12148648047338911,199,0.3262593458419171,0.3287053603232652,199
2022-10-09 00:00:00+00:00,-0.0009143044,0.46178272,199,0.4957834170854271,0.5438552690868379,199,0.03556408216144942,0.06976193771120866,199,0.2846771960294202,0.1906477753591788,199,0.10274134685858644,0.09414107376027227,199,0.0406031483843945,0.053135963625067964,199,0.09940959552802046,0.12571403115370264,199,0.020109147966710546,0.03027920357550918,199,0.06336073582476824,0.07289981706270697,199,0.06317143007192377,0.05767211102706384,199,0.04603489636261779,0.05894727290510692,199,0.03370062176842263,0.0416364800113404,199,0.14568936864232138,0.10876082353984044,199,0.3064392455205427,0.27154550773561487,199
2022-10-16 00:00:00+00:00,-0.043413434,0.4372234,210,0.3964595238095238,0.5581065569656046,210,0.03074034077521404,0.078838794548809,210,0.29717490496108084,0.19930096150724372,210,0.11293679175948163,0.14440782679537828,210,0.03379553161836331,0.04911650330198003,210,0.09570915707211518,0.10159146856104086,210,0.033384038066516804,0.0738779756111899,210,0.0550037188535549,0.0629385017148708,210,0.06134759825455829,0.06565761839036403,210,0.0448933005116369,0.05617888301429229,210,0.04116319449664585,0.08363308464333404,210,0.13887747869176056,0.11927931368790536,210,0.3026119647548219,0.28447257393406056,210
2022-10-23 00:00:00+00:00,-0.19766416,0.42738858,201,0.3432746268656716,0.6911163215428971,201,0.013371196915100575,0.06531912844103255,201,0.2691116304697041,0.167477526353259,201,0.12742780464261513,0.08980808366818716,201,0.05478673070674181,0.05672081694005741,201,0.08174911437637568,0.06918587913085827,201,0.033358486242607226,0.03572078961805706,201,0.07950278743303686,0.08781540080124647,201,0.0600885301453324,0.05150481719565359,201,0.05990102701320226,0.0583489261889166,201,0.04198569480801013,0.0550727434188661,201,0.14233695038127986,0.09517626650360693,201,0.3488852560056123,0.23740585522743446,201
2022-10-30 00:00:00+00:00,-0.07843994,0.4671671,195,0.41790410256410254,0.6044610449222043,195,0.024962524284007245,0.10520049703473196,195,0.2650512943203861,0.1538412510763643,195,0.10928865517067156,0.09912346962153508,195,0.0434349179524476,0.05838839939066607,195,0.11051306238689136,0.11768951944669893,195,0.02976025204566676,0.05203254037874992,195,0.052089278830360596,0.06974479279880817,195,0.07031269651884753,0.06859882091715823,195,0.03947166934066649,0.050269096551330404,195,0.044182006338107364,0.08707208458827997,195,0.15384488504467259,0.12128749623384069,195,0.3488567238127692,0.29817921190395874,195
2022-11-06 00:00:00+00:00,-0.14084327,0.4309311,210,0.42678,0.6690515390422003,210,0.02169772926836575,0.056971305452388384,210,0.29989608312676985,0.1558358964172694,210,0.12807742269233063,0.11048701080457064,210,0.05046861250301996,0.049660469876824764,210,0.09874529007010341,0.07395091043292898,210,0.02830049071906844,0.037291985340525705,210,0.07348202485901949,0.06377021819311023,210,0.0667573456748416,0.05305803170527939,210,0.06020133379160493,0.051740703785038804,210,0.03930352441033459,0.043114836825308075,210,0.1452440626290976,0.09458302427132287,210,0.33606781591746404,0.26264295119997605,210
